"idade","sexo","racacor","causabas","ano","n"
"90-99","F","null","X","2015",54
"90-99","F","null","X","2016",30
"90-99","F","null","X","2017",46
"90-99","F","null","XI","2006",11
"90-99","F","null","XI","2007",11
"90-99","F","null","XI","2008",9
"90-99","F","null","XI","2009",14
"90-99","F","null","XI","2010",17
"90-99","F","null","XI","2011",12
"90-99","F","null","XI","2012",8
"90-99","F","null","XI","2013",12
"90-99","F","null","XI","2014",14
"90-99","F","null","XI","2015",11
"90-99","F","null","XI","2016",12
"90-99","F","null","XI","2017",7
"90-99","F","null","XII","2006",1
"90-99","F","null","XII","2007",3
"90-99","F","null","XII","2008",2
"90-99","F","null","XII","2009",2
"90-99","F","null","XII","2010",5
"90-99","F","null","XII","2012",3
"90-99","F","null","XII","2013",3
"90-99","F","null","XII","2014",2
"90-99","F","null","XII","2016",3
"90-99","F","null","XII","2017",10
"90-99","F","null","XIII","2006",3
"90-99","F","null","XIII","2007",5
"90-99","F","null","XIII","2008",1
"90-99","F","null","XIII","2009",3
"90-99","F","null","XIII","2010",5
"90-99","F","null","XIII","2011",3
"90-99","F","null","XIII","2012",2
"90-99","F","null","XIII","2013",4
"90-99","F","null","XIII","2014",1
"90-99","F","null","XIII","2015",3
"90-99","F","null","XIII","2016",4
"90-99","F","null","XIII","2017",1
"90-99","F","null","XIV","2006",3
"90-99","F","null","XIV","2007",8
"90-99","F","null","XIV","2008",9
"90-99","F","null","XIV","2009",4
"90-99","F","null","XIV","2010",3
"90-99","F","null","XIV","2011",9
"90-99","F","null","XIV","2012",9
"90-99","F","null","XIV","2013",7
"90-99","F","null","XIV","2014",8
"90-99","F","null","XIV","2015",8
"90-99","F","null","XIV","2016",11
"90-99","F","null","XIV","2017",8
"90-99","F","null","XVII","2010",1
"90-99","F","null","XVII","2016",1
"90-99","F","null","XVIII","2006",410
"90-99","F","null","XVIII","2007",349
"90-99","F","null","XVIII","2008",326
"90-99","F","null","XVIII","2009",271
"90-99","F","null","XVIII","2010",280
"90-99","F","null","XVIII","2011",246
"90-99","F","null","XVIII","2012",268
"90-99","F","null","XVIII","2013",270
"90-99","F","null","XVIII","2014",279
"90-99","F","null","XVIII","2015",230
"90-99","F","null","XVIII","2016",196
"90-99","F","null","XVIII","2017",184
"90-99","F","null","XX","2006",26
"90-99","F","null","XX","2007",21
"90-99","F","null","XX","2008",15
"90-99","F","null","XX","2009",11
"90-99","F","null","XX","2010",9
"90-99","F","null","XX","2011",9
"90-99","F","null","XX","2012",18
"90-99","F","null","XX","2013",18
"90-99","F","null","XX","2014",5
"90-99","F","null","XX","2015",7
"90-99","F","null","XX","2016",4
"90-99","F","null","XX","2017",9
"90-99","F","Par","I","2006",27
"90-99","F","Par","I","2007",33
"90-99","F","Par","I","2008",38
"90-99","F","Par","I","2009",34
"90-99","F","Par","I","2010",38
"90-99","F","Par","I","2011",42
"90-99","F","Par","I","2012",58
"90-99","F","Par","I","2013",68
"90-99","F","Par","I","2014",63
"90-99","F","Par","I","2015",71
"90-99","F","Par","I","2016",91
"90-99","F","Par","I","2017",72
"90-99","F","Par","II","2006",60
"90-99","F","Par","II","2007",70
"90-99","F","Par","II","2008",58
"90-99","F","Par","II","2009",51
"90-99","F","Par","II","2010",83
"90-99","F","Par","II","2011",72
"90-99","F","Par","II","2012",82
"90-99","F","Par","II","2013",78
"90-99","F","Par","II","2014",89
"90-99","F","Par","II","2015",99
"90-99","F","Par","II","2016",100
"90-99","F","Par","II","2017",121
"90-99","F","Par","III","2006",5
"90-99","F","Par","III","2007",4
"90-99","F","Par","III","2008",9
"90-99","F","Par","III","2009",4
"90-99","F","Par","III","2010",7
"90-99","F","Par","III","2011",7
"90-99","F","Par","III","2012",16
"90-99","F","Par","III","2013",8
"90-99","F","Par","III","2014",16
"90-99","F","Par","III","2015",14
"90-99","F","Par","III","2016",14
"90-99","F","Par","III","2017",14
"90-99","F","Par","IV","2006",93
"90-99","F","Par","IV","2007",85
"90-99","F","Par","IV","2008",107
"90-99","F","Par","IV","2009",113
"90-99","F","Par","IV","2010",154
"90-99","F","Par","IV","2011",138
"90-99","F","Par","IV","2012",166
"90-99","F","Par","IV","2013",191
"90-99","F","Par","IV","2014",167
"90-99","F","Par","IV","2015",198
"90-99","F","Par","IV","2016",219
"90-99","F","Par","IV","2017",228
"90-99","F","Par","IX","2006",331
"90-99","F","Par","IX","2007",383
"90-99","F","Par","IX","2008",390
"90-99","F","Par","IX","2009",462
"90-99","F","Par","IX","2010",466
"90-99","F","Par","IX","2011",469
"90-99","F","Par","IX","2012",551
"90-99","F","Par","IX","2013",556
"90-99","F","Par","IX","2014",583
"90-99","F","Par","IX","2015",665
"90-99","F","Par","IX","2016",630
"90-99","F","Par","IX","2017",732
"90-99","F","Par","V","2006",6
"90-99","F","Par","V","2007",9
"90-99","F","Par","V","2008",9
"90-99","F","Par","V","2009",9
"90-99","F","Par","V","2010",11
"90-99","F","Par","V","2011",23
"90-99","F","Par","V","2012",6
"90-99","F","Par","V","2013",10
"90-99","F","Par","V","2014",13
"90-99","F","Par","V","2015",14
"90-99","F","Par","V","2016",6
"90-99","F","Par","V","2017",10
"90-99","F","Par","VI","2006",8
"90-99","F","Par","VI","2007",8
"90-99","F","Par","VI","2008",9
"90-99","F","Par","VI","2009",10
"90-99","F","Par","VI","2010",25
"90-99","F","Par","VI","2011",17
"90-99","F","Par","VI","2012",18
"90-99","F","Par","VI","2013",26
"90-99","F","Par","VI","2014",31
"90-99","F","Par","VI","2015",38
"90-99","F","Par","VI","2016",55
"90-99","F","Par","VI","2017",64
"90-99","F","Par","VII","2012",1
"90-99","F","Par","VII","2015",1
"90-99","F","Par","VIII","2013",1
"90-99","F","Par","X","2006",121
"90-99","F","Par","X","2007",105
"90-99","F","Par","X","2008",123
"90-99","F","Par","X","2009",140
"90-99","F","Par","X","2010",169
"90-99","F","Par","X","2011",187
"90-99","F","Par","X","2012",182
"90-99","F","Par","X","2013",216
"90-99","F","Par","X","2014",243
"90-99","F","Par","X","2015",298
"90-99","F","Par","X","2016",276
"90-99","F","Par","X","2017",321
"90-99","F","Par","XI","2006",27
"90-99","F","Par","XI","2007",35
"90-99","F","Par","XI","2008",32
"90-99","F","Par","XI","2009",38
"90-99","F","Par","XI","2010",47
"90-99","F","Par","XI","2011",36
"90-99","F","Par","XI","2012",52
"90-99","F","Par","XI","2013",53
"90-99","F","Par","XI","2014",41
"90-99","F","Par","XI","2015",56
"90-99","F","Par","XI","2016",61
"90-99","F","Par","XI","2017",61
"90-99","F","Par","XII","2006",10
"90-99","F","Par","XII","2007",10
"90-99","F","Par","XII","2008",4
"90-99","F","Par","XII","2009",4
"90-99","F","Par","XII","2010",4
"90-99","F","Par","XII","2011",9
"90-99","F","Par","XII","2012",11
"90-99","F","Par","XII","2013",13
"90-99","F","Par","XII","2014",9
"90-99","F","Par","XII","2015",14
"90-99","F","Par","XII","2016",18
"90-99","F","Par","XII","2017",14
"90-99","F","Par","XIII","2006",5
"90-99","F","Par","XIII","2007",4
"90-99","F","Par","XIII","2008",22
"90-99","F","Par","XIII","2009",12
"90-99","F","Par","XIII","2010",18
"90-99","F","Par","XIII","2011",9
"90-99","F","Par","XIII","2012",13
"90-99","F","Par","XIII","2013",7
"90-99","F","Par","XIII","2014",7
"90-99","F","Par","XIII","2015",12
"90-99","F","Par","XIII","2016",22
"90-99","F","Par","XIII","2017",15
"90-99","F","Par","XIV","2006",16
"90-99","F","Par","XIV","2007",14
"90-99","F","Par","XIV","2008",13
"90-99","F","Par","XIV","2009",23
"90-99","F","Par","XIV","2010",20
"90-99","F","Par","XIV","2011",24
"90-99","F","Par","XIV","2012",42
"90-99","F","Par","XIV","2013",25
"90-99","F","Par","XIV","2014",39
"90-99","F","Par","XIV","2015",52
"90-99","F","Par","XIV","2016",56
"90-99","F","Par","XIV","2017",42
"90-99","F","Par","XVI","2016",1
"90-99","F","Par","XVII","2010",1
"90-99","F","Par","XVII","2011",1
"90-99","F","Par","XVII","2014",1
"90-99","F","Par","XVII","2016",1
"90-99","F","Par","XVIII","2006",229
"90-99","F","Par","XVIII","2007",240
"90-99","F","Par","XVIII","2008",314
"90-99","F","Par","XVIII","2009",290
"90-99","F","Par","XVIII","2010",373
"90-99","F","Par","XVIII","2011",398
"90-99","F","Par","XVIII","2012",427
"90-99","F","Par","XVIII","2013",393
"90-99","F","Par","XVIII","2014",412
"90-99","F","Par","XVIII","2015",508
"90-99","F","Par","XVIII","2016",483
"90-99","F","Par","XVIII","2017",447
"90-99","F","Par","XX","2006",22
"90-99","F","Par","XX","2007",31
"90-99","F","Par","XX","2008",28
"90-99","F","Par","XX","2009",41
"90-99","F","Par","XX","2010",50
"90-99","F","Par","XX","2011",43
"90-99","F","Par","XX","2012",44
"90-99","F","Par","XX","2013",60
"90-99","F","Par","XX","2014",57
"90-99","F","Par","XX","2015",67
"90-99","F","Par","XX","2016",56
"90-99","F","Par","XX","2017",83
"90-99","F","Pre","I","2006",9
"90-99","F","Pre","I","2007",12
"90-99","F","Pre","I","2008",20
"90-99","F","Pre","I","2009",10
"90-99","F","Pre","I","2010",13
"90-99","F","Pre","I","2011",13
"90-99","F","Pre","I","2012",15
"90-99","F","Pre","I","2013",12
"90-99","F","Pre","I","2014",14
"90-99","F","Pre","I","2015",19
"90-99","F","Pre","I","2016",11
"90-99","F","Pre","I","2017",8
"90-99","F","Pre","II","2006",9
"90-99","F","Pre","II","2007",24
"90-99","F","Pre","II","2008",13
"90-99","F","Pre","II","2009",14
"90-99","F","Pre","II","2010",24
"90-99","F","Pre","II","2011",26
"90-99","F","Pre","II","2012",23
"90-99","F","Pre","II","2013",21
"90-99","F","Pre","II","2014",18
"90-99","F","Pre","II","2015",18
"90-99","F","Pre","II","2016",22
"90-99","F","Pre","II","2017",29
"90-99","F","Pre","III","2008",1
"90-99","F","Pre","III","2010",4
"90-99","F","Pre","III","2011",3
"90-99","F","Pre","III","2012",3
"90-99","F","Pre","III","2013",6
"90-99","F","Pre","III","2014",3
"90-99","F","Pre","III","2015",1
"90-99","F","Pre","III","2016",4
"90-99","F","Pre","III","2017",4
"90-99","F","Pre","IV","2006",17
"90-99","F","Pre","IV","2007",31
"90-99","F","Pre","IV","2008",28
"90-99","F","Pre","IV","2009",35
"90-99","F","Pre","IV","2010",36
"90-99","F","Pre","IV","2011",57
"90-99","F","Pre","IV","2012",57
"90-99","F","Pre","IV","2013",49
"90-99","F","Pre","IV","2014",41
"90-99","F","Pre","IV","2015",62
"90-99","F","Pre","IV","2016",47
"90-99","F","Pre","IV","2017",53
"90-99","F","Pre","IX","2006",117
"90-99","F","Pre","IX","2007",115
"90-99","F","Pre","IX","2008",110
"90-99","F","Pre","IX","2009",118
"90-99","F","Pre","IX","2010",126
"90-99","F","Pre","IX","2011",153
"90-99","F","Pre","IX","2012",144
"90-99","F","Pre","IX","2013",162
"90-99","F","Pre","IX","2014",179
"90-99","F","Pre","IX","2015",175
"90-99","F","Pre","IX","2016",133
"90-99","F","Pre","IX","2017",189
"90-99","F","Pre","V","2006",3
"90-99","F","Pre","V","2007",1
"90-99","F","Pre","V","2008",3
"90-99","F","Pre","V","2009",1
"90-99","F","Pre","V","2010",3
"90-99","F","Pre","V","2011",5
"90-99","F","Pre","V","2012",2
"90-99","F","Pre","V","2013",6
"90-99","F","Pre","V","2014",4
"90-99","F","Pre","V","2015",3
"90-99","F","Pre","V","2016",2
"90-99","F","Pre","V","2017",1
"90-99","F","Pre","VI","2007",1
"90-99","F","Pre","VI","2008",2
"90-99","F","Pre","VI","2010",3
"90-99","F","Pre","VI","2011",4
"90-99","F","Pre","VI","2012",5
"90-99","F","Pre","VI","2013",7
"90-99","F","Pre","VI","2014",3
"90-99","F","Pre","VI","2015",7
"90-99","F","Pre","VI","2016",8
"90-99","F","Pre","VI","2017",15
"90-99","F","Pre","X","2006",22
"90-99","F","Pre","X","2007",24
"90-99","F","Pre","X","2008",26
"90-99","F","Pre","X","2009",29
"90-99","F","Pre","X","2010",31
"90-99","F","Pre","X","2011",38
"90-99","F","Pre","X","2012",48
"90-99","F","Pre","X","2013",47
"90-99","F","Pre","X","2014",42
"90-99","F","Pre","X","2015",66
"90-99","F","Pre","X","2016",56
"90-99","F","Pre","X","2017",62
"90-99","F","Pre","XI","2006",12
"90-99","F","Pre","XI","2007",10
"90-99","F","Pre","XI","2008",9
"90-99","F","Pre","XI","2009",4
"90-99","F","Pre","XI","2010",10
"90-99","F","Pre","XI","2011",9
"90-99","F","Pre","XI","2012",11
"90-99","F","Pre","XI","2013",15
"90-99","F","Pre","XI","2014",20
"90-99","F","Pre","XI","2015",10
"90-99","F","Pre","XI","2016",12
"90-99","F","Pre","XI","2017",19
"90-99","F","Pre","XII","2006",2
"90-99","F","Pre","XII","2008",1
"90-99","F","Pre","XII","2009",3
"90-99","F","Pre","XII","2010",3
"90-99","F","Pre","XII","2011",3
"90-99","F","Pre","XII","2012",1
"90-99","F","Pre","XII","2013",4
"90-99","F","Pre","XII","2014",7
"90-99","F","Pre","XII","2015",3
"90-99","F","Pre","XII","2016",3
"90-99","F","Pre","XII","2017",2
"90-99","F","Pre","XIII","2006",2
"90-99","F","Pre","XIII","2007",1
"90-99","F","Pre","XIII","2008",2
"90-99","F","Pre","XIII","2009",4
"90-99","F","Pre","XIII","2010",8
"90-99","F","Pre","XIII","2011",5
"90-99","F","Pre","XIII","2012",1
"90-99","F","Pre","XIII","2013",3
"90-99","F","Pre","XIII","2014",5
"90-99","F","Pre","XIII","2015",2
"90-99","F","Pre","XIII","2016",5
"90-99","F","Pre","XIII","2017",1
"90-99","F","Pre","XIV","2006",6
"90-99","F","Pre","XIV","2007",3
"90-99","F","Pre","XIV","2008",2
"90-99","F","Pre","XIV","2009",2
"90-99","F","Pre","XIV","2010",3
"90-99","F","Pre","XIV","2011",13
"90-99","F","Pre","XIV","2012",5
"90-99","F","Pre","XIV","2013",9
"90-99","F","Pre","XIV","2014",11
"90-99","F","Pre","XIV","2015",10
"90-99","F","Pre","XIV","2016",11
"90-99","F","Pre","XIV","2017",9
"90-99","F","Pre","XVII","2009",1
"90-99","F","Pre","XVIII","2006",60
"90-99","F","Pre","XVIII","2007",54
"90-99","F","Pre","XVIII","2008",51
"90-99","F","Pre","XVIII","2009",52
"90-99","F","Pre","XVIII","2010",71
"90-99","F","Pre","XVIII","2011",78
"90-99","F","Pre","XVIII","2012",74
"90-99","F","Pre","XVIII","2013",67
"90-99","F","Pre","XVIII","2014",98
"90-99","F","Pre","XVIII","2015",76
"90-99","F","Pre","XVIII","2016",91
"90-99","F","Pre","XVIII","2017",109
"90-99","F","Pre","XX","2006",6
"90-99","F","Pre","XX","2007",5
"90-99","F","Pre","XX","2008",7
"90-99","F","Pre","XX","2009",4
"90-99","F","Pre","XX","2010",13
"90-99","F","Pre","XX","2011",6
"90-99","F","Pre","XX","2012",15
"90-99","F","Pre","XX","2013",13
"90-99","F","Pre","XX","2014",13
"90-99","F","Pre","XX","2015",12
"90-99","F","Pre","XX","2016",10
"90-99","F","Pre","XX","2017",12
"90-99","M","Ama","I","2012",1
"90-99","M","Ama","II","2008",1
"90-99","M","Ama","II","2012",2
"90-99","M","Ama","II","2014",1
"90-99","M","Ama","II","2016",2
"90-99","M","Ama","II","2017",2
"90-99","M","Ama","IV","2009",1
"90-99","M","Ama","IV","2011",2
"90-99","M","Ama","IV","2014",2
"90-99","M","Ama","IV","2015",2
"90-99","M","Ama","IX","2006",1
"90-99","M","Ama","IX","2009",2
"90-99","M","Ama","IX","2010",2
"90-99","M","Ama","IX","2011",2
"90-99","M","Ama","IX","2012",2
"90-99","M","Ama","IX","2013",4
"90-99","M","Ama","IX","2014",4
"90-99","M","Ama","IX","2015",1
"90-99","M","Ama","IX","2016",3
"90-99","M","Ama","IX","2017",2
"90-99","M","Ama","VI","2013",1
"90-99","M","Ama","VI","2016",1
"90-99","M","Ama","X","2010",1
"90-99","M","Ama","X","2014",4
"90-99","M","Ama","X","2015",1
"90-99","M","Ama","X","2016",4
"90-99","M","Ama","X","2017",1
"90-99","M","Ama","XI","2012",1
"90-99","M","Ama","XI","2017",1
"90-99","M","Ama","XII","2013",1
"90-99","M","Ama","XIV","2012",1
"90-99","M","Ama","XIV","2013",1
"90-99","M","Ama","XIV","2014",1
"90-99","M","Ama","XIV","2016",1
"90-99","M","Ama","XVIII","2006",2
"90-99","M","Ama","XVIII","2007",1
"90-99","M","Ama","XVIII","2008",2
"90-99","M","Ama","XVIII","2009",1
"90-99","M","Ama","XVIII","2010",2
"90-99","M","Ama","XVIII","2011",1
"90-99","M","Ama","XVIII","2012",1
"90-99","M","Ama","XVIII","2013",1
"90-99","M","Ama","XVIII","2014",2
"90-99","M","Ama","XVIII","2015",1
"90-99","M","Ama","XVIII","2016",1
"90-99","M","Ama","XVIII","2017",2
"90-99","M","Ama","XX","2011",1
"90-99","M","Ama","XX","2014",1
"90-99","M","Bra","I","2006",15
"90-99","M","Bra","I","2007",28
"90-99","M","Bra","I","2008",10
"90-99","M","Bra","I","2009",13
"90-99","M","Bra","I","2010",17
"90-99","M","Bra","I","2011",13
"90-99","M","Bra","I","2012",15
"90-99","M","Bra","I","2013",26
"90-99","M","Bra","I","2014",24
"90-99","M","Bra","I","2015",26
"90-99","M","Bra","I","2016",23
"90-99","M","Bra","I","2017",21
"90-99","M","Bra","II","2006",46
"90-99","M","Bra","II","2007",40
"90-99","M","Bra","II","2008",44
"90-99","M","Bra","II","2009",61
"90-99","M","Bra","II","2010",47
"90-99","M","Bra","II","2011",81
"90-99","M","Bra","II","2012",74
"90-99","M","Bra","II","2013",57
"90-99","M","Bra","II","2014",78
"90-99","M","Bra","II","2015",85
"90-99","M","Bra","II","2016",71
"90-99","M","Bra","II","2017",96
"90-99","M","Bra","III","2006",5
"90-99","M","Bra","III","2007",3
"90-99","M","Bra","III","2008",1
"90-99","M","Bra","III","2009",1
"90-99","M","Bra","III","2011",4
"90-99","M","Bra","III","2012",2
"90-99","M","Bra","III","2013",8
"90-99","M","Bra","III","2014",5
"90-99","M","Bra","III","2015",14
"90-99","M","Bra","III","2016",8
"90-99","M","Bra","III","2017",3
"90-99","M","Bra","IV","2006",21
"90-99","M","Bra","IV","2007",20
"90-99","M","Bra","IV","2008",36
"90-99","M","Bra","IV","2009",30
"90-99","M","Bra","IV","2010",47
"90-99","M","Bra","IV","2011",41
"90-99","M","Bra","IV","2012",56
"90-99","M","Bra","IV","2013",51
"90-99","M","Bra","IV","2014",44
"90-99","M","Bra","IV","2015",61
"90-99","M","Bra","IV","2016",46
"90-99","M","Bra","IV","2017",64
"90-99","M","Bra","IX","2006",158
"90-99","M","Bra","IX","2007",145
"90-99","M","Bra","IX","2008",144
"90-99","M","Bra","IX","2009",167
"90-99","M","Bra","IX","2010",179
"90-99","M","Bra","IX","2011",193
"90-99","M","Bra","IX","2012",160
"90-99","M","Bra","IX","2013",225
"90-99","M","Bra","IX","2014",199
"90-99","M","Bra","IX","2015",219
"90-99","M","Bra","IX","2016",202
"90-99","M","Bra","IX","2017",245
"90-99","M","Bra","V","2006",2
"90-99","M","Bra","V","2007",2
"90-99","M","Bra","V","2008",4
"90-99","M","Bra","V","2009",5
"90-99","M","Bra","V","2010",5
"90-99","M","Bra","V","2011",3
"90-99","M","Bra","V","2012",11
"90-99","M","Bra","V","2013",2
"90-99","M","Bra","V","2014",6
"90-99","M","Bra","V","2015",8
"90-99","M","Bra","V","2016",4
"90-99","M","Bra","V","2017",7
"90-99","M","Bra","VI","2006",8
"90-99","M","Bra","VI","2007",13
"90-99","M","Bra","VI","2008",10
"90-99","M","Bra","VI","2009",7
"90-99","M","Bra","VI","2010",14
"90-99","M","Bra","VI","2011",9
"90-99","M","Bra","VI","2012",16
"90-99","M","Bra","VI","2013",12
"90-99","M","Bra","VI","2014",23
"90-99","M","Bra","VI","2015",31
"90-99","M","Bra","VI","2016",18
"90-99","M","Bra","VI","2017",29
"90-99","M","Bra","VII","2008",1
"90-99","M","Bra","X","2006",76
"90-99","M","Bra","X","2007",81
"90-99","M","Bra","X","2008",83
"90-99","M","Bra","X","2009",76
"90-99","M","Bra","X","2010",95
"90-99","M","Bra","X","2011",99
"90-99","M","Bra","X","2012",137
"90-99","M","Bra","X","2013",132
"90-99","M","Bra","X","2014",120
"90-99","M","Bra","X","2015",164
"90-99","M","Bra","X","2016",136
"90-99","M","Bra","X","2017",160
"90-99","M","Bra","XI","2006",19
"90-99","M","Bra","XI","2007",19
"90-99","M","Bra","XI","2008",13
"90-99","M","Bra","XI","2009",25
"90-99","M","Bra","XI","2010",19
"90-99","M","Bra","XI","2011",17
"90-99","M","Bra","XI","2012",21
"90-99","M","Bra","XI","2013",18
"90-99","M","Bra","XI","2014",29
"90-99","M","Bra","XI","2015",15
"90-99","M","Bra","XI","2016",21
"90-99","M","Bra","XI","2017",21
"90-99","M","Bra","XII","2006",1
"90-99","M","Bra","XII","2007",2
"90-99","M","Bra","XII","2008",2
"90-99","M","Bra","XII","2009",4
"90-99","M","Bra","XII","2010",2
"90-99","M","Bra","XII","2011",4
"90-99","M","Bra","XII","2012",3
"90-99","M","Bra","XII","2013",3
"90-99","M","Bra","XII","2014",8
"90-99","M","Bra","XII","2015",2
"90-99","M","Bra","XII","2016",3
"90-99","M","Bra","XII","2017",3
"90-99","M","Bra","XIII","2006",2
"90-99","M","Bra","XIII","2007",4
"90-99","M","Bra","XIII","2008",2
"90-99","M","Bra","XIII","2009",3
"90-99","M","Bra","XIII","2010",5
"90-99","M","Bra","XIII","2011",4
"90-99","M","Bra","XIII","2012",2
"90-99","M","Bra","XIII","2013",6
"90-99","M","Bra","XIII","2014",4
